0.0,C2R::Transport::DOTransportManager::DoCreateNewJob
0.0,OHttp does not implement range downloads
0.0,OHttp
0.0,Not an Http source
0.0,BITS doesn't support streaming data to any object directly.
0.0,"_pBackgroundCopyJob->AddFile(srcAddress.c_str(), localPath.c_str())"
0.0,"_pBackgroundCopyJob.As<IBackgroundCopyJob3>()->AddFileWithRanges(srcAddress.c_str(), localPath.c_str(), static_cast<DWORD>(fileRangesCopy.size()), fileRangesCopy.data())"
0.0,Adding file with ranges to job failed.
0.0,C2R::Transport::BITSTransportJob::AddFileInternal
0.0,Adding file to job failed.
0.0,C2R::Transport::BITSTransportJob::DoApplyAuthenticationAndImpersonation
0.0,pBackgroundCopyJob3->SetCredentials(&bgAuthCredentials)
0.0,Unable to set notify flags.
0.0,Current thread not impersonated
0.0,Unable to get IE settings.
0.0,"_pBackgroundCopyJob->SetProxySettings(BG_JOB_PROXY_USAGE::BG_JOB_PROXY_USAGE_OVERRIDE, proxyConfiguration.GetProxyList(), proxyConfiguration.GetProxyBypassList())"
0.0,C2R::Transport::BITSTransportJob::DoApplyAuthenticationAndImpersonation
0.0,Failed to set proxy credentails.
0.0,pBGCopyFile.As<IBackgroundCopyFile3>()->GetTemporaryName(&name)
0.0,C2R::Transport::BITSTransportJob::DoGetTemporaryName
0.0,Failed to set proxy settings.
0.0,"_pBackgroundCopyJob->SetProxySettings(BG_JOB_PROXY_USAGE::BG_JOB_PROXY_USAGE_PRECONFIG, nullptr, nullptr)"
0.0,Failed to get temporary name
0.0,Unable to get job state
0.0,pBitsTokenOptions->SetHelperToken()
0.0,_pBackgroundCopyJob->GetState(&state)
0.0,C2R::Transport::BITSTransportJob::DoGetState
0.0,pBitsTokenOptions->SetHelperTokenFlags(0x0002)
0.0,Unable to set helper token to access network
0.0,C2R::Transport::BITSTransportJob::SetHelperToken
0.0,Unable to set proxy impersonation for IBitsTokenOptions interface
0.0,Unable to clear proxy impersonation for IBitsTokenOptions interface
0.0,_pBackgroundCopyJob->SetNotifyInterface(pBitsCallbackHandler ? pBitsCallbackHandler.As<IUnknown>().Get() : nullptr)
0.0,_pBackgroundCopyJob.As<IBitsTokenOptions>()->ClearHelperToken()
0.0,C2R::Transport::BITSTransportJob::ClearHelperToken
0.0,_pBackgroundCopyJob->SetNotifyFlags(notifyFlags)
0.0,C2R::Transport::BITSTransportJob::DoSetNotifyFlags
0.0,C2R::Transport::BITSTransportJob::DoSetCallbackHandler
0.0,Unable to set callback handler
0.0,C2R::Transport::BITSTransportJob::DoResume
0.0,Unable to resume job
0.0,Unable to set maximum download time.
0.0,_pBackgroundCopyJob->Resume()
0.0,Unable to suspend job
0.0,_pBackgroundCopyJob->Cancel()
0.0,_pBackgroundCopyJob->Suspend()
0.0,C2R::Transport::BITSTransportJob::DoSuspend
0.0,_pBackgroundCopyJob->Complete()
0.0,C2R::Transport::BITSTransportJob::DoComplete
0.0,C2R::Transport::BITSTransportJob::DoCancel
0.0,Unable to cancel job
0.0,C2R::Transport::BITSTransportJob::DoGetProgress
0.0,Unable to get job progress
0.0,Unable to complete job
0.0,_pBackgroundCopyJob->GetProgress(&progress)
0.0,unable to enumerate job.
0.0,"pFiles->Next(1, &pBGCopyFile, 0)"
0.0,_pBackgroundCopyJob->EnumFiles(&pFiles)
0.0,C2R::Transport::BITSTransportJob::GetBackgroundCopyFile
0.0,C2R::Transport::BITSTransportJob::DoSetPriority
0.0,Unable to set priority.
0.0,unable to get file from job.
0.0,_pBackgroundCopyJob->SetPriority(priority)
0.0,unable to update source.
0.0,_pBackgroundCopyJob->SetNoProgressTimeout(noProgressTimeoutInSeconds)
0.0,pBGCopyFile.As<IBackgroundCopyFile2>()->SetRemoteName(remoteUrl.c_str())
0.0,C2R::Transport::BITSTransportJob::DoSetRemoteName
0.0,_pBackgroundCopyJob.As<IBackgroundCopyJob4>()->SetMaximumDownloadTime(maximumDownloadTimeInSeconds)
0.0,C2R::Transport::BITSTransportJob::DoSetMaximumDownloadTime
0.0,C2R::Transport::BITSTransportJob::DoSetNoProgressTimeout
0.0,Unable to set no progress timeout.
0.0,"pSecurity->QueryBlanket(punk.As<IUnknown>().Get(), &authnSvc, &authzSvc, &srvPrinciple, &authnLevel, nullptr, &pAuthInfo, &capabilities)"
0.0,"pSecurity->SetBlanket(punk.As<IUnknown>().Get(), authnSvc, authzSvc, srvPrinciple, authnLevel, impLevel, pAuthInfo, capabilities)"
0.0,Unable to set proxy blanket.
0.0,C2R::ComUtils::SetProxyBlanket
0.0,Unable to query proxy blanket.
0.0,"^.*?(\d{2}\.\d{1}\.\d{4,5}\.\d{4,5}).(.*?)(\.dat)?\s*$"
0.0,[^\w]
0.0,"pDOFile2->SetProperty(propertyId, &varString)"
0.0,C2R::Transport::DOTransportJob::SetStringFileProperty
0.0,C2R::Transport::DOTransportJob::DoGetTemporaryName
0.0,Unable to get local name
0.0,C2R::Transport::DOTransportJob::SetInterfaceFileProperty
0.0,Unable to set interface file property
0.0,Unable to set string file property
0.0,"pDOFile2->SetProperty(propertyId, &varInterface)"
0.0,_pBackgroundCopyJob->SetNotifyInterface(pCallbackHandler ? pCallbackHandler.As<IUnknown>().Get() : nullptr)
0.0,C2R::Transport::DOTransportJob::DoSetCallbackHandler
0.0,Unable to set callback handler.
0.0,_pBackgroundCopyJob->SetNotifyFlags(0x0001 | 0x0002 | 0x0008)
0.0,pFile->GetLocalName(&localName)
0.0,Authored extension file was not found
0.0,Cannot merge manifests -- none loaded
0.0,Cannot merge manifests -- common manifest is missing from the highest version of Office
0.0,.16.
0.0,Failed to find an AppX manifest localization table
0.0,Merging a common manifest from an older version of Office
0.0,AppXManifest::MergeOldCommon
0.0,Merging a shared-code manifest from an older version of Office
0.0,AppXManifest::MergeOldShared
0.0,AppX manifest has no applications
0.0,AppX manifest has no extensions
0.0,AppX manifest has no used known folders
0.0,Microsoft.Office.OUTLOOK.EXE.15
0.0,Microsoft.Office.OUTLOOK.EXE.%d
0.0,AuthoredExtensions.xml
0.0,AppXManifestLoc.%s.xml
0.0,AppXManifest::UpdateAppUserModelId
0.0,//appv:Extension[@Category='AppV.Shortcut']/appv:Shortcut
0.0,packageVersion
0.0,Updating AppUserModelId for Outlook shortcut
0.0,appUserModelId
0.0,Set AppUserModelId for Outlook shortcut
0.0,"No shortcut extensions were found, so no AppUserModelId changes are needed"
0.0,appv:AppUserModelId
0.0,Failed to open registry key for Microsoft Office Common.
0.0,Has UseAlternateOutlookAppUserModelId set in registry
0.0,Failed to read registry key for UseAlternateOutlookAppUserModelId
0.0,isWowInstall
0.0,=aTR'
0.0,J@fffff
0.0,IMmg
0.0,8?n5
0.0,	+Y?Z
0.0,rpS[
0.0,Rj2(6
0.0,;qC[J
0.0,B&<X
0.0,$0;Vz
0.0,credui.dll
0.0,Normaliz.dll
0.0,USER32.dll
0.0,ole32.dll
0.0,WINHTTP.dll
0.0,XmlLite.dll
0.0,POWRPROF.dll
0.0,api-ms-win-core-winrt-string-l1-1-0.dll
0.0,api-ms-win-core-winrt-l1-1-0.dll
0.0,api-ms-win-core-winrt-error-l1-1-0.dll
0.0,IMM32.dll
0.0,SHELL32.dll
0.0,VERSION.dll
0.0,SHLWAPI.dll
0.0,WININET.dll
0.0,CRYPT32.dll
0.0,Secur32.dll
0.0,msi.dll
0.0,ncrypt.dll
0.0,StreamServer.dll
0.0,c2rui.dll
0.0,osppc.dll
0.0,osppcext.dll
0.0,urlmon.dll
0.0,tdh.dll
0.0,USERENV.dll
0.0,CredUIPromptForCredentialsW
0.0,IdnToAscii
0.0,IdnToUnicode
0.0,AllowSetForegroundWindow
0.0,WaitForInputIdle
0.0,UnregisterPowerSettingNotification
0.0,UnhookWindowsHookEx
0.0,RegisterRawInputDevices
0.0,PostThreadMessageW
0.0,PostQuitMessage
0.0,GetKeyboardLayoutList
0.0,GetWindowLongPtrW
0.0,IsWindow
0.0,RegisterPowerSettingNotification
0.0,SetWindowsHookExW
0.0,SetWindowLongPtrW
0.0,CallNextHookEx
0.0,RegisterClassExW
0.0,EnumWindows
0.0,RegisterWindowMessageA
0.0,RegisterWindowMessageW
0.0,SendMessageW
0.0,SendMessageTimeoutW
0.0,GetWindowThreadProcessId
0.0,GetMessageW
0.0,MsgWaitForMultipleObjectsEx
0.0,UnregisterClassW
0.0,DefWindowProcW
0.0,DestroyWindow
0.0,CreateWindowExW
0.0,PostMessageW
0.0,KillTimer
0.0,SetCoalescableTimer
0.0,ReleaseDC
0.0,GetDC
0.0,GetSystemMetrics
0.0,MessageBoxW
0.0,LoadStringW
0.0,MsgWaitForMultipleObjects
0.0,TranslateMessage
0.0,PeekMessageW
0.0,DispatchMessageW
0.0,SetProcessDPIAware
0.0,CLSIDFromString
0.0,CLSIDFromProgID
0.0,CoRevokeInitializeSpy
0.0,CoRegisterInitializeSpy
0.0,CreateStreamOnHGlobal
0.0,CoTaskMemAlloc
0.0,CoTaskMemFree
0.0,CoSetProxyBlanket
0.0,CoCreateInstance
0.0,IIDFromString
0.0,CoInitialize
0.0,CoUninitialize
0.0,CoCreateFreeThreadedMarshaler
0.0,CoInitializeEx
0.0,CoInitializeSecurity
0.0,CoCreateGuid
0.0,CoCancelCall
0.0,CoDisableCallCancellation
0.0,CoEnableCallCancellation
0.0,ProgIDFromCLSID
0.0,StringFromGUID2
0.0,WinHttpQueryDataAvailable
0.0,WinHttpConnect
0.0,WinHttpSetStatusCallback
0.0,WinHttpSetTimeouts
0.0,WinHttpSetCredentials
0.0,WinHttpSendRequest
0.0,WinHttpWriteData
0.0,WinHttpGetProxyForUrl
0.0,WinHttpQueryAuthSchemes
0.0,WinHttpCloseHandle
0.0,WinHttpSetOption
0.0,WinHttpOpenRequest
0.0,WinHttpReadData
0.0,WinHttpQueryHeaders
0.0,WinHttpAddRequestHeaders
0.0,WinHttpOpen
0.0,WinHttpReceiveResponse
0.0,WinHttpQueryOption
0.0,WinHttpGetIEProxyConfigForCurrentUser
0.0,WinHttpCrackUrl
0.0,CreateXmlReader
0.0,PowerDeterminePlatformRole
0.0,WindowsDuplicateString
0.0,WindowsCreateStringReference
0.0,WindowsCompareStringOrdinal
0.0,WindowsDeleteString
0.0,WindowsGetStringRawBuffer
0.0,WindowsGetStringLen
0.0,WindowsCreateString
0.0,WindowsConcatString
0.0,RoUninitialize
0.0,RoInitialize
0.0,RoGetActivationFactory
0.0,RoActivateInstance
0.0,RoOriginateError
0.0,ImmDisableIME
0.0,CommandLineToArgvW
0.0,ShellExecuteExW
0.0,SHGetSettings
0.0,SHGetKnownFolderPath
0.0,SHGetSpecialFolderPathW
0.0,SHGetFolderPathW
0.0,SHGetDesktopFolder
0.0,SHCreateItemFromParsingName
0.0,VerQueryValueW
0.0,GetFileVersionInfoExW
0.0,GetFileVersionInfoSizeW
0.0,GetFileVersionInfoSizeExW
0.0,GetFileVersionInfoW
0.0,PathIsUNCW
0.0,PathGetCharTypeW
0.0,PathGetArgsW
0.0,PathGetDriveNumberW
0.0,StrRetToBufW
0.0,PathIsRelativeW
0.0,PathBuildRootW
0.0,SHCreateStreamOnFileEx
0.0,SHDeleteKeyW
0.0,InternetGetCookieExW
0.0,InternetCrackUrlW
0.0,InternetQueryOptionW
0.0,HttpQueryInfoA
0.0,HttpOpenRequestA
0.0,InternetSetStatusCallbackW
0.0,InternetCrackUrlA
0.0,InternetOpenW
0.0,HttpAddRequestHeadersA
0.0,HttpSendRequestW
0.0,InternetCloseHandle
0.0,InternetConnectA
0.0,InternetReadFile
0.0,CertVerifyCertificateChainPolicy
0.0,CertFreeCertificateChain
0.0,CertFreeCertificateContext
0.0,GetUserNameExW
0.0,BCryptOpenAlgorithmProvider
0.0,BCryptFinishHash
0.0,BCryptCloseAlgorithmProvider
0.0,BCryptGetProperty
0.0,BCryptDestroyHash
0.0,BCryptHashData
0.0,BCryptCreateHash
0.0,BCryptGenRandom
0.0,BCryptResolveProviders
0.0,BCryptFreeBuffer
0.0,PipelineGetTotalProgress
0.0,PipelineOpenStreamSession
0.0,PipelineCloseStreamSession
0.0,PipelineInvalidateStreamSessionClientContext
0.0,PipelineLoadEx
0.0,PipelineGetFilesToRemove
0.0,PipelineCloseFiles
0.0,?PipelineForceAllStreamUnitsIntoTheForeground@@YAHXZ
0.0,?PipelineWatch@@YAHV?$shared_ptr@UStreamSessionInfo@@@std@@@Z
0.0,?PipelineWatchWorkingManifest@@YAHPEB_W@Z
0.0,PipelineCleanFiles
0.0,PipelineInitialize
0.0,PipelineDeInitialize
0.0,PipelineGetNumberOfFilesToUpdate
0.0,PipelineGetPipelineStat
0.0,PipelineLoadAll
0.0,PipelineCancelLoadAll
0.0,PipelineGetStreamedMegabytes
0.0,PipelineGetFilesForOp
0.0,PipelineGetTotalMegabytes
0.0,?StartDownloadProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartDetectionProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartClientDownloadProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartApplyProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartUninstallProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartPartialRepairProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?StartFullRepairProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?ShowProgressAgent@@YAPEAUINotificationIcon@@XZ
0.0,?ShowStreamingCompleteToast@@YAXXZ
0.0,?ShowFeatureBlockStreamingUI@@YAXHP6AKPEAXPEAUIC2RSplashScreen@@@Z0PEAKPEAUHWND__@@@Z
0.0,?StartProcessShutDownProgress@@YAXP6AKPEAXPEAUIC2RWindow@@@Z0@Z
0.0,?ShowProcessKillerDialog@@YA?AW4RET_BCLICK_PROCKILL_UI@@AEBV?$list@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$allocator@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@@std@@_NV?$shared_ptr@UIResourceStringLoader@@@3@@Z
0.0,?ShowProcessKillerFailureDialog@@YAXAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z
0.0,?DestroyProgressAgent@@YAXXZ
0.0,?ShowRestartNotifyDialog@@YAXXZ
0.0,?ShowSxSAppRemovalNotifyDialog@@YAXAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@_NPEA_N@Z
0.0,?ShowUnsupportedSxSConfigDialog@@YAXAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z
0.0,?ShowRetryUI@@YAKKKK@Z
0.0,?ShowPostPartialRepairDialog@@YAXXZ
0.0,?ShowPostUninstallDialog@@YAXAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z
0.0,?ShowPreUninstallDialog@@YAXAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@PEA_N_N@Z
0.0,?ShowUpdatesReadyToApplyDialog@@YAXPEB_WPEA_NK_N@Z
0.0,?ConfirmDialog@@YA_NKKKK@Z
0.0,?ShowPrePartialRepairDialog@@YAXPEA_N@Z
0.0,?ShowRepairTypePickerDialog@@YA?AW4RepairType@@XZ
0.0,?ShowErrorBagUI@@YAPEAXPEB_W0@Z
0.0,?ShowBlockingDialog@@YAXPEB_W0@Z
0.0,?GetString@@YA_NKPEA_WPEA_K@Z
0.0,SLUninstallLicense
0.0,SLGetLicensingStatusInformation
0.0,SLGetSLIDList
0.0,SLPersistRTSPayloadOverride
0.0,SLGetPolicyInformationDWORD
0.0,SLReArm
0.0,SLOpen
0.0,SLClose
0.0,SLInstallProofOfPurchase
0.0,SLGatherMigrationBlob
0.0,SLGetInstalledProductKeyIds
0.0,SLPersistApplicationPolicies
0.0,SLConsumeRight
0.0,SLGetPKeyInformation
0.0,SLUninstallProofOfPurchase
0.0,SLActivateProduct
0.0,CoInternetCreateSecurityManager
0.0,TdhGetProperty
0.0,TdhGetPropertySize
0.0,TdhGetEventInformation
0.0,DestroyEnvironmentBlock
0.0,CreateEnvironmentBlock
0.0,ExpandEnvironmentStringsForUserW
0.0,ApiClient.dll
0.0,ntdll.dll
0.0,NETAPI32.dll
0.0,api-ms-win-crt-filesystem-l1-1-0.dll
0.0,api-ms-win-crt-math-l1-1-0.dll
0.0,api-ms-win-crt-utility-l1-1-0.dll
0.0,api-ms-win-crt-time-l1-1-0.dll
0.0,api-ms-win-crt-locale-l1-1-0.dll
0.0,api-ms-win-crt-convert-l1-1-0.dll
0.0,api-ms-win-crt-string-l1-1-0.dll
0.0,api-ms-win-crt-runtime-l1-1-0.dll
0.0,api-ms-win-crt-stdio-l1-1-0.dll
0.0,api-ms-win-crt-heap-l1-1-0.dll
0.0,CONCRT140.dll
0.0,MSVCP140.dll
0.0,VCRUNTIME140.dll
0.0,VCRUNTIME140_1.dll
0.0,SETUPAPI.dll
0.0,WTSAPI32.dll
0.0,WINTRUST.dll
0.0,Cabinet.dll
0.0,RstrtMgr.DLL
0.0,WS2_32.dll
0.0,RPCRT4.dll
0.0,OLEAUT32.dll
0.0,KERNEL32.dll
0.0,IPHLPAPI.DLL
0.0,GDI32.dll
0.0,ADVAPI32.dll
0.0,RegCreateKeyExW
0.0,RegCloseKey
0.0,RegOpenKeyExW
0.0,RegSetValueExW
0.0,RegQueryValueExW
0.0,StartServiceCtrlDispatcherW
0.0,RegisterServiceCtrlHandlerExW
0.0,SetServiceStatus
0.0,EventWriteTransfer
0.0,EventRegister
0.0,EventUnregister
0.0,CryptReleaseContext
0.0,CryptDestroyHash
0.0,CryptCreateHash
0.0,CryptAcquireContextW
0.0,RegEnumKeyExW
0.0,RegQueryInfoKeyW
0.0,RegEnumValueW
0.0,RegDeleteTreeW
0.0,RegDeleteKeyW
0.0,RegGetValueW
0.0,RegDeleteValueW
0.0,GetTokenInformation
0.0,IsValidSid
0.0,GetSidSubAuthorityCount
0.0,GetSidSubAuthority
0.0,ReportEventW
0.0,RegisterEventSourceW
0.0,DeregisterEventSource
0.0,CreateWellKnownSid
0.0,CheckTokenMembership
0.0,CryptGetHashParam
0.0,GetFileSecurityW
0.0,SetFileSecurityW
0.0,RegNotifyChangeKeyValue
0.0,RevertToSelf
0.0,RegQueryValueW
0.0,OpenThreadToken
0.0,OpenProcessToken
0.0,GetLengthSid
0.0,CopySid
0.0,InitializeAcl
0.0,AddAccessAllowedAce
0.0,AllocateAndInitializeSid
0.0,FreeSid
0.0,InitializeSecurityDescriptor
0.0,SetSecurityDescriptorDacl
0.0,GetSecurityDescriptorDacl
0.0,ConvertStringSecurityDescriptorToSecurityDescriptorW
0.0,ConvertSidToStringSidA
0.0,ConvertSidToStringSidW
0.0,EqualSid
0.0,EventWrite
0.0,CreateProcessAsUserW
0.0,RegCopyTreeW
0.0,ConvertStringSidToSidW
0.0,LookupAccountSidW
0.0,ImpersonateLoggedOnUser
0.0,LookupPrivilegeValueW
0.0,AdjustTokenPrivileges
0.0,OpenSCManagerW
0.0,CloseServiceHandle
0.0,OpenServiceW
0.0,QueryServiceStatusEx
0.0,QueryServiceConfigW
0.0,StartServiceW
0.0,ControlService
0.0,EnumDependentServicesW
0.0,DeleteService
0.0,CreateServiceW
0.0,ChangeServiceConfig2W
0.0,ChangeServiceConfigW
0.0,SetServiceObjectSecurity
0.0,RegEnumValueA
0.0,RegDeleteValueA
0.0,RegGetValueA
0.0,RegOpenCurrentUser
0.0,RegRenameKey
0.0,RegSetKeySecurity
0.0,RegGetKeySecurity
0.0,RegRestoreKeyW
0.0,RegSaveKeyExW
0.0,EnableTraceEx
0.0,ProcessTrace
0.0,CloseTrace
0.0,OpenTraceW
0.0,StartTraceW
0.0,ControlTraceW
0.0,SetThreadToken
0.0,SetTokenInformation
0.0,DuplicateTokenEx
0.0,DuplicateToken
0.0,DeleteObject
0.0,AddFontResourceW
0.0,SelectObject
0.0,CreateFontIndirectW
0.0,EnumFontFamiliesExW
0.0,RemoveFontResourceW
0.0,GetFontData
0.0,GetDeviceCaps
0.0,CreateSortedAddressPairs
0.0,GetAdaptersInfo
0.0,FreeMibTable
0.0,FormatMessageW
0.0,FileTimeToSystemTime
0.0,SystemTimeToFileTime
0.0,GetSystemTime
0.0,WaitForMultipleObjects
0.0,GetQueuedCompletionStatus
0.0,WaitForSingleObject
0.0,PostQueuedCompletionStatus
0.0,WideCharToMultiByte
0.0,CreateIoCompletionPort
0.0,QueryPerformanceCounter
0.0,GetStdHandle
0.0,GetFileType
0.0,FindFirstFileW
0.0,FindNextFileW
0.0,InitializeSRWLock
0.0,AcquireSRWLockExclusive
0.0,ReleaseSRWLockExclusive
0.0,AcquireSRWLockShared
0.0,ReleaseSRWLockShared
0.0,GetProcessTimes
0.0,TerminateProcess
0.0,GetModuleFileNameA
0.0,GetShortPathNameA
0.0,K32GetModuleFileNameExW
0.0,CreateProcessW
0.0,FindResourceW
0.0,SizeofResource
0.0,LoadResource
0.0,CreateEventExW
0.0,OpenEventW
0.0,GetVersionExW
0.0,GetDiskFreeSpaceExW
0.0,GetWindowsDirectoryW
0.0,DeviceIoControl
0.0,SetErrorMode
0.0,GetComputerNameW
0.0,MulDiv
0.0,GetLogicalProcessorInformation
0.0,GetNativeSystemInfo
0.0,GetSystemDirectoryW
0.0,HeapFree
0.0,HeapAlloc
0.0,GetProcessHeap
0.0,GetUserDefaultLocaleName
0.0,IsValidCodePage
0.0,GetCPInfoExW
0.0,OpenMutexW
0.0,WaitForSingleObjectEx
0.0,TzSpecificLocalTimeToSystemTime
0.0,CreateThread
0.0,WaitForMultipleObjectsEx
0.0,WakeConditionVariable
0.0,WakeAllConditionVariable
0.0,SleepConditionVariableSRW
0.0,CloseThreadpoolTimer
0.0,SetThreadpoolTimer
0.0,WaitForThreadpoolTimerCallbacks
0.0,CreateThreadpoolTimer
0.0,CloseThreadpoolWait
0.0,SetThreadpoolWait
0.0,WaitForThreadpoolWaitCallbacks
0.0,CreateThreadpoolWait
0.0,CreateThreadpoolWork
0.0,SubmitThreadpoolWork
0.0,ReleaseSemaphore
0.0,QueryDepthSList
0.0,TryEnterCriticalSection
0.0,InitializeSListHead
0.0,InterlockedPushEntrySList
0.0,CreateFileA
0.0,RtlCaptureStackBackTrace
0.0,GetTempPathW
0.0,GetLongPathNameW
0.0,ResetEvent
0.0,IsDebuggerPresent
0.0,GetFileAttributesExW
0.0,FindFirstFileExW
0.0,MoveFileExW
0.0,CreateDirectoryW
0.0,RemoveDirectoryW
0.0,SetFileAttributesW
0.0,SetFilePointerEx
0.0,SetEndOfFile
0.0,FlushFileBuffers
0.0,LockFileEx
0.0,UnlockFileEx
0.0,GetFileInformationByHandleEx
0.0,CopyFileExW
0.0,GetVolumePathNamesForVolumeNameW
0.0,SetFileInformationByHandle
0.0,CreateFileMappingW
0.0,RtlLookupFunctionEntry
0.0,RtlVirtualUnwind
0.0,GetModuleHandleA
0.0,GetFileAttributesW
0.0,GetFileTime
0.0,ReplaceFileW
0.0,CopyFileW
0.0,GetTempFileNameW
0.0,GetShortPathNameW
0.0,QueryPerformanceFrequency
0.0,GlobalFree
0.0,GlobalAlloc
0.0,LockResource
0.0,SetFileTime
0.0,CancelIoEx
0.0,GetProcessAffinityMask
0.0,CreateWaitableTimerW
0.0,SetWaitableTimerEx
